"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","date_export","version","NOTE - NCHS Disclaimer","Suggested Citation"
NY,36,73000,3673000,Syracuse,Uninsured,age 35-44,25,14,-999,-999,8.2,6.6,9.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,age 35-44,25,14,-999,-999,12.3,9.3,15.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,age 35-44,25,14,-999,-999,18.6,14.1,23.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,age 35-44,25,14,-999,-999,13.6,11.5,15.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,age 45-64,25,15,910,20141,4.5,3.1,5.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,age 45-64,25,15,3223,59601,5.4,4.8,6.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,age 45-64,25,15,1717,12197,14.1,11.2,16.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,age 45-64,25,15,1215,18761,6.5,4.7,8.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,age 45-64,25,15,1595,20435,7.8,5.7,9.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,age 45-64,25,15,171304,2048956,8.4,8.2,8.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,age 45-64,25,15,2589,46901,5.5,4.8,6.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,age 45-64,25,15,1029,16361,6.3,4.8,7.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,age 45-64,25,15,1502,30756,4.9,4,5.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,age 45-64,25,15,749,13490,5.6,4.2,6.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,age 45-64,25,15,1644,15359,10.7,8.2,13.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,age 45-64,25,15,3951,50865,7.8,6.8,8.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,female,25,2,1854,44241,4.2,3.4,5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,female,25,2,4300,115018,3.7,3.3,4.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,female,25,2,3261,25247,12.9,11.4,14.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,female,25,2,1684,30479,5.5,4.5,6.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,female,25,2,2836,32970,8.6,7.1,10.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,female,25,2,256990,3676796,7,6.9,7.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,female,25,2,4039,93162,4.3,3.8,4.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,female,25,2,1650,28012,5.9,4.6,7.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,female,25,2,2526,64010,3.9,3.4,4.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,female,25,2,1265,25233,5,4,6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,female,25,2,2327,23512,9.9,8.3,11.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,female,25,2,5889,85215,6.9,6.2,7.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,male,25,3,2783,40229,6.9,5.9,7.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,male,25,3,7188,108266,6.6,6.1,7.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,male,25,3,4252,23854,17.8,15.7,20,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,male,25,3,2450,26617,9.2,7.7,10.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,male,25,3,4313,31951,13.5,11.6,15.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,male,25,3,356482,3490977,10.2,10.1,10.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,male,25,3,6455,89672,7.2,6.5,7.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,male,25,3,2494,27834,9,7.2,10.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,male,25,3,4421,59751,7.4,6.6,8.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,male,25,3,2223,25599,8.7,7.3,10.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,male,25,3,3110,24420,12.7,10.8,14.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,male,25,3,8293,81281,10.2,9.2,11.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,asian,25,4,303,6513,4.7,2.6,6.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,asian,25,4,472,14490,3.3,2.1,4.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,asian,25,4,133,753,17.7,3.6,31.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,asian,25,4,47,1239,3.8,0,10.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,asian,25,4,330,3613,9.1,5.1,13.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,asian,25,4,92643,1032687,9,8.7,9.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,asian,25,4,325,6191,5.2,2.7,7.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,asian,25,4,437,4110,10.6,6.1,15.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,asian,25,4,673,8814,7.6,5.3,10,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,asian,25,4,429,6491,6.6,3.5,9.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,asian,25,4,409,3990,10.3,5,15.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,asian,25,4,670,10875,6.2,3.5,8.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,black,25,5,1618,25519,6.3,4.5,8.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,black,25,5,4062,81889,5,4.3,5.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,black,25,5,1103,21324,5.2,3.9,6.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,black,25,5,2901,38511,7.5,6,9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,black,25,5,1390,12675,11,7.7,14.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,black,25,5,133386,1744763,7.6,7.4,7.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,black,25,5,4005,73954,5.4,4.7,6.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,black,25,5,1018,12371,8.2,5.1,11.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,black,25,5,1941,38769,5,4.2,5.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,black,25,5,661,8228,8,5.7,10.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,black,25,5,520,5403,9.6,4.7,14.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,black,25,5,2469,35624,6.9,5.6,8.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,hispanic,25,6,957,9177,10.4,7.2,13.7,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,hispanic,25,6,1500,29479,5.1,4.2,6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,hispanic,25,6,6178,24821,24.9,22,27.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,hispanic,25,6,470,10087,4.7,2.9,6.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,hispanic,25,6,4272,22301,19.2,16,22.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,hispanic,25,6,279830,2173517,12.9,12.6,13.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,hispanic,25,6,2403,36793,6.5,5.5,7.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,hispanic,25,6,590,6662,8.9,4.4,13.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,hispanic,25,6,745,12735,5.9,4.4,7.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,hispanic,25,6,788,7180,11,7.8,14.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,hispanic,25,6,3585,17450,20.5,17.1,24,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,hispanic,25,6,7938,69674,11.4,10,12.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,white,25,7,1345,39815,3.4,2.7,4.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,white,25,7,5204,92144,5.6,5,6.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,white,25,7,100,1958,5.1,1.3,8.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,white,25,7,645,7383,8.7,5.4,12,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,white,25,7,755,25689,2.9,1.9,4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,white,25,7,103252,2180284,4.7,4.6,4.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,white,25,7,3574,63589,5.6,4.9,6.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,white,25,7,1876,27123,6.9,5.4,8.4,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,white,25,7,3335,58094,5.7,5,6.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,white,25,7,1546,26300,5.9,4.9,6.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,white,25,7,902,20394,4.4,3.1,5.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,white,25,7,3018,52939,5.7,4.6,6.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Uninsured,other,25,8,389,2812,13.8,7,20.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Uninsured,other,25,8,1018,15289,6.7,5,8.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Uninsured,other,25,8,4397,17771,24.7,21.2,28.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Uninsured,other,25,8,452,5496,8.2,4.9,11.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Uninsured,other,25,8,3177,11284,28.2,22.3,34,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Uninsured,other,25,8,173623,1159673,15,14.6,15.3,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Uninsured,other,25,8,580,9000,6.4,4.8,8.1,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Uninsured,other,25,8,472,5196,9.1,3.9,14.2,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Uninsured,other,25,8,298,4305,6.9,4.2,9.6,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Uninsured,other,25,8,298,2599,11.5,5.4,17.5,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Uninsured,other,25,8,2428,9743,24.9,20,29.9,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Uninsured,other,25,8,4756,32359,14.7,12.6,16.8,0,-999,-999,"2019, 5 Year Estimate",city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Violent crime,total population,26,1,736,97478,755,709.3,800.8,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Violent crime,total population,26,1,2533,256480,987.6,955.3,1019.9,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Violent crime,total population,26,1,297,55300,537.1,485.8,588.3,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Violent crime,total population,26,1,381,67896,561.2,513.9,608.4,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Violent crime,total population,26,1,98,79067,123.9,103.3,144.5,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Violent crime,total population,26,1,47821,8419316,568,563.7,572.3,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Violent crime,total population,26,1,1540,206848,744.5,713.3,775.7,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Violent crime,total population,26,1,528,65334,808.2,750.3,866,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Violent crime,total population,26,1,1129,142874,790.2,751.5,828.9,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Violent crime,total population,26,1,374,60320,620,567.3,672.8,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Violent crime,total population,26,1,,,,,,,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Violent crime,total population,26,1,708,199968,354.1,332.2,375.9,0,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Walkability,total population,27,1,-999,-999,64.9,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Walkability,total population,27,1,-999,-999,67.5,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Walkability,total population,27,1,-999,-999,74.1,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Walkability,total population,27,1,-999,-999,74,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Walkability,total population,27,1,-999,-999,64.7,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Walkability,total population,27,1,-999,-999,88.3,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Walkability,total population,27,1,-999,-999,64.9,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Walkability,total population,27,1,-999,-999,65,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Walkability,total population,27,1,-999,-999,59.9,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Walkability,total population,27,1,-999,-999,57.8,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Walkability,total population,27,1,-999,-999,62,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Walkability,total population,27,1,-999,-999,69.8,-999,-999,-999,-999,-999,2019,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Breast cancer deaths,total population,28,1,-999,-999,26.8,19.6,34,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Breast cancer deaths,total population,28,1,-999,-999,27.6,23.4,31.9,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Breast cancer deaths,total population,28,1,-999,-999,23.4,16.4,30.5,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Breast cancer deaths,total population,28,1,-999,-999,21.8,15.2,28.3,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Breast cancer deaths,total population,28,1,-999,-999,21.6,21,22.3,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Breast cancer deaths,total population,28,1,-999,-999,29.2,23.9,34.4,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Breast cancer deaths,total population,28,1,-999,-999,17.2,10.6,23.8,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Breast cancer deaths,total population,28,1,-999,-999,22.5,17.1,27.8,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Breast cancer deaths,total population,28,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Breast cancer deaths,total population,28,1,-999,-999,20.2,16.3,24.1,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Breast cancer deaths,asian,28,4,-999,-999,12.1,6.3,18,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Breast cancer deaths,asian,28,4,-999,-999,12.1,6.3,18,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Breast cancer deaths,asian,28,4,-999,-999,9.6,6,13.2,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Breast cancer deaths,asian,28,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Breast cancer deaths,asian,28,4,-999,-999,12.1,6.3,18,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Breast cancer deaths,black,28,5,-999,-999,31.1,18.3,43.9,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Breast cancer deaths,black,28,5,-999,-999,28.6,22.3,34.9,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Breast cancer deaths,black,28,5,-999,-999,23.1,18.2,28.1,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Breast cancer deaths,black,28,5,-999,-999,23.1,18.2,28.1,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Breast cancer deaths,black,28,5,-999,-999,26.3,22.2,30.5,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Breast cancer deaths,black,28,5,-999,-999,29.2,21.8,36.6,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Breast cancer deaths,black,28,5,-999,-999,24.9,14.9,34.9,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Breast cancer deaths,black,28,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Breast cancer deaths,black,28,5,-999,-999,23.1,18.2,28.1,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Breast cancer deaths,hispanic,28,6,-999,-999,15,11.1,18.9,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Breast cancer deaths,hispanic,28,6,-999,-999,15,11.1,18.9,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Breast cancer deaths,hispanic,28,6,-999,-999,14.8,11.7,17.8,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Breast cancer deaths,hispanic,28,6,-999,-999,19.3,8.9,29.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Breast cancer deaths,hispanic,28,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Breast cancer deaths,hispanic,28,6,-999,-999,15,11.1,18.9,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Breast cancer deaths,white,28,7,-999,-999,22.5,18.8,26.1,2,-999,,2015-2017,city,2021-07-15,12.2,,
